용수구역명,연도,연평균 일평균기온(℃), 계절별 평균기온(℃ 3-5), 계절별 평균기온(℃ 6-8), 계절별 평균기온(℃ 9-11), 계절별 평균기온(℃ 12-2),폭염일수,한파일수,연평균 강수량(mm),계절별 강수량(mm 3-5),계절별 강수량(mm 6-8),계절별 강수량(mm 9-11),계절별 강수량(mm 12-2),강수일수(일), 유효강수일수(일), 일강수량 80mm 이상일수(일), 최대 연속무강우일수(일), 10일 연속무강우일수(회),기준증발산량(FAO Penman-Monteith), 기준증발산량(수정 Penman), 논면적(ha),밭면적(ha),생육기(5-9월) 강수량(mm),생육기(5-9월) 최대 연속무강우일수,연평균 유효우량(mm)(논),논-순용수량(mm),밭-순용수량(mm),논-조용수량(천㎥),밭-조용수량(천㎥),일최대강우량,5일누적 최대강우량
천광,1986,10.9,10.6,23.3,11.9,-2.4,5,19,1352.6,162.5,821.8,310.2,58.1,131,44,3,64,12,818.2,983.5,2626,1599,1113,17,765.5,586.4,96.1,17244,1920.2,126.2,198.1
천광,1987,11.7,10.1,23.5,13.5,-0.7,2,5,1785.8,193.8,1355.8,132.8,103.4,126,58,6,35,11,792.6,936.9,2642.2,1572.1,1483.4,19,957,324.8,127.1,9610.2,2496.9,154,272.5
천광,1988,11.6,10.5,24.2,12.7,-1.2,11,4,711.5,151.1,462.8,60.5,37.1,108,32,0,53,12,862.1,1040.1,2634.6,1555.9,555.1,23,426.6,928.6,299.5,27397.2,5824.6,63,190
천광,1989,12.4,11.9,23.6,12.9,1,9,1,1223.7,172.8,516.5,398.8,135.6,133,55,2,34,12,830.5,984.5,2620.4,1555.9,837.7,23,523.3,830.9,168.1,24383,3270.1,96,189
천광,1990,12.4,11.2,24.2,14.3,-0.3,17,8,1512.5,245.2,814.8,279,173.5,149,61,2,43,10,799,967.8,2599.6,1547.3,1145.9,13,733.6,650.6,120.1,18938.6,2322,112.5,292
천광,1991,11.5,10.8,23.7,12.3,-1,7,10,1104,275.7,396.7,324.5,107.1,125,42,1,39,13,824.4,993.5,2565.5,1509.8,839.7,25,516.7,794.8,210.7,22834.6,3976.4,80,198.8
천광,1992,11.8,11,23.2,12.7,0,7,0,933.6,151.6,506,198.9,77.1,133,38,2,37,12,858.7,1070.2,2512.1,1491.4,696.5,27,463.4,942.9,209,26525.2,3897.2,162.5,213
천광,1993,11.4,10.6,22.2,13.2,-0.7,0,3,1080.7,119.8,626,237.4,97.5,135,47,2,67,11,855.4,1115.4,2411.3,1513.5,807.5,16,569.3,777.4,126.9,20991.6,2400.2,110.5,170.5
천광,1994,12.8,11.5,25.9,14,-0.3,36,6,1170.2,159.5,676.5,294,40.2,114,32,5,63,12,940.1,1214.8,2275.3,1574.9,835,23,539.5,909.3,261.1,23169.2,5140.1,141.5,189.5
천광,1995,11.6,10.7,24.2,13,-1.6,14,4,1586,120.3,1336.9,92.7,36.1,117,37,6,45,11,875.1,1135,2300.2,1506.7,1413.9,20,607.1,784.7,291.2,20212.3,5485.1,273.5,436
천광,1996,11.6,10.2,24.2,13.3,-1.4,24,6,967.5,188.5,531,182.1,65.9,102,40,1,55,13,864.8,1122.1,2136,1509.3,558,36,533.8,844.8,246.6,20208,4652.2,94,144.5
천광,1997,12.2,11.6,24.9,13.1,-1.2,26,9,1268.8,307.5,672,191,98.3,111,44,3,56,11,897.1,1161.3,2084.5,1503.3,897.5,40,578.2,886.8,302.9,20698.7,5691.3,142.5,208
천광,1998,12.4,12.8,22.8,13.7,-0.1,0,8,1583.7,235,904.6,387.3,56.8,140,57,2,41,10,821.9,1058,2073.5,1481,1272.6,16,757.2,577.1,71.1,13400.6,1315.4,176,217
천광,1999,11.6,10.9,22.9,13.2,-0.9,3,11,1365.1,256.5,615.7,475.5,17.4,130,45,2,107,8,813.8,1046.1,2049.1,1446.2,1061.7,15,613.3,739.8,77.6,16976,1402.6,135.5,226
천광,2000,11,9.6,23.6,12.5,-1.6,8,10,1408.1,79.1,900,351.5,77.5,120,40,5,103,12,812.6,1051.7,2037.3,1425.5,1223.5,15,580.9,741.6,189.7,16920.1,3380.1,108.5,303.5
천광,2001,11.8,11.6,24.3,13.1,-2.3,9,15,838.2,50.5,600,81.8,105.9,113,32,2,46,11,1057.2,1313.3,2026.1,1406.3,627,46,476.2,1020.5,433.1,23153.8,7613.2,130,134
천광,2002,11.8,12.2,23.5,11.2,0.1,4,4,1312.5,257.5,765,190.6,99.4,118,48,2,46,12,924.6,1145.9,2001.8,1392.3,926,23,631,832.4,185.3,18659.8,3225.3,240.5,372.5
천광,2003,11.6,11.7,22.2,13.6,-1.1,0,9,1628.3,316.4,894.4,337.9,79.6,153,61,2,53,11,749,953.7,1977.7,1372.2,1264.6,16,950.9,383.6,53.8,8495.3,922,124,164
천광,2004,12.4,11.4,23.9,13.7,0.3,17,8,1363.3,216.6,829.5,246.5,70.7,119,46,2,77,10,838.2,1080.8,1960.3,1360.8,1146.1,29,634.9,784.7,207.3,17225.7,3526.1,97.5,218.1
천광,2005,11.8,11.4,24.2,14,-2.6,9,18,1309.3,138.7,698.8,427.7,44.1,125,48,3,70,9,828.4,1071.5,1951.6,1343.7,1124.3,14,653.8,639.6,67.5,13978.1,1133,162,321
천광,2006,11.6,11,22.7,12.8,-0.6,6,7,1043.3,163.7,718.6,100.1,60.9,121,42,2,66,10,819.6,1066.6,1924.6,1323.3,819.8,13,554.4,769.1,181.8,16576,3006.3,137.5,222
천광,2007,12.5,11.5,24,13.9,0.5,3,2,1562.4,269.8,792.9,412.3,87.4,152,66,2,72,11,816.3,1054.4,1890.2,1324.8,1272.4,27,740.9,585.3,85.9,12388.2,1422.2,144.5,287.5
천광,2008,12.3,12.2,23.8,14.1,-1.1,7,3,870.1,136.7,552.7,136.3,44.4,122,38,1,44,12,849.1,1095,1779.1,1345.3,704.6,17,585.5,716.9,161.1,14283.1,2708.4,85,155.5
천광,2009,12.4,12.1,23.7,14,-0.5,1,14,999.9,194.8,603.7,131.6,69.8,127,41,2,34,13,884.3,1141,1685.4,1343.8,747.1,15,558,837.8,193.1,15812.3,3243.7,102,212
천광,2010,12.3,10.8,25.4,13.7,-1,14,16,1378.3,218.8,694.1,349.8,115.6,159,51,1,46,12,829.6,1069.3,1646.4,1314.7,1095,19,649.6,681.8,150.1,12569.5,2466.6,104,181.5
천광,2011,12,10.8,24.5,14.7,-2.3,6,22,1845.8,263,1287.9,245.5,49.4,141,54,4,60,12,844.9,1107.7,1562,1366.8,1544.4,24,827,580.8,135.4,10158.8,2312.7,157.5,237.5
천광,2012,11.9,12.1,25.3,13,-2.9,20,18,1336.7,143.3,811.3,309.3,72.8,141,42,3,92,11,891.5,1157.9,1575.2,1391.7,1018.2,28,660.4,718.7,265.2,12677.1,4614.3,136,165
천광,2013,12.4,10.9,25.7,13.9,-1.5,14,13,1095.6,219.8,583.9,187.9,104,147,45,2,31,14,898.3,1146.2,1578.2,1572.8,824.9,20,670,728.7,150.7,12878.8,2962.9,90.5,106
천광,2014,12.8,13.2,24.1,14.1,-0.4,6,2,1020.5,137.6,531.6,292.4,58.9,133,48,1,51,12,921,1186.9,1415.5,1422.5,710.2,21,588.2,798.6,156,12658.4,2773.4,126,136.5
천광,2015,13.1,12.2,24.3,14.8,0.9,10,1,728,138.4,287,226.6,76,130,40,0,61,12,872.8,1111,1367.9,1488.5,343.5,35,312,1041.1,277.2,15946.9,5157.4,49,73.5
천광,2016,12.7,12.7,24.5,13.8,-0.2,17,7,1004.8,242,482.5,184.4,95.9,129,44,1,59,9,863.2,1086.6,1366.4,1427.1,644.7,30,478.1,949.5,187.8,14528.5,3349.9,89.2,234.8
천광,2017,11.9,12.1,23.8,12.6,-1.3,6,12,1305,63.7,1095.2,81.2,64.9,147,38,3,58,9,875.1,1124.1,1339.8,1411.5,1152.8,30,604.7,705.8,277.1,10589.5,4889.5,232.7,272.8
천광,2018,11.9,12.5,25.2,12.2,-2.5,31,23,1163.4,261.9,557.4,272.7,71.4,136,41,3,44,11,892.3,1140.2,1313.8,1391.5,764.7,44,463.8,1046.8,315.5,15400.9,5487.1,120.1,237.2
천광,2019,12.1,11.4,23.2,13.7,-0.3,9,4,845.6,85.9,410.3,305.3,44.1,134,39,1,60,11,840.5,1068.6,1300.1,1381.3,528.2,29,353.5,933.8,231.3,13594.7,3993.4,132.6,172.9
무청,1981,13.1,11.7,24.3,14.4,1.6,6,0,1408.6,80.7,595.6,656.1,76.2,148,37,4,39,11,927.4,1286.2,1000.8,1498.9,1200.2,39,516.5,961.1,241.4,10652.5,4523.3,394.7,554.2
무청,1982,13.9,12.4,23.9,16.8,2.5,4,0,843.5,174.8,399.5,198,71.2,133,35,2,62,14,979.7,1336.7,1015.9,1472.8,503.4,36,375,1170.9,328.3,13173,6044.6,106,119.7
무청,1983,14,12.9,23.8,16.6,2.4,6,0,927.5,221.3,338.1,276.3,91.8,152,44,1,31,17,926.1,1254.2,1051.4,1450.6,636.8,15,530.4,1005.7,202.9,11709.7,3679,83.3,159
무청,1984,13.3,11.5,24.6,16.2,1,11,0,1098.9,197.8,534.2,294.9,72,160,41,0,43,9,933.8,1269.2,1116.2,1436.5,776.3,19,650.2,867.1,222.7,10719,3998.9,76.8,115.6
무청,1985,13.5,11.8,24.4,16.3,1.3,8,0,1736.8,335.3,813.4,465.9,122.2,168,58,4,31,10,918.8,1258.3,1119,1428.5,1200,19,632.3,973,173.8,12057.9,3103.4,185.3,466.8
무청,1986,13.1,11.7,23.4,14.8,2.2,3,0,1271.1,217.6,610.6,303.4,139.5,158,46,3,44,15,916.6,1259.5,1126.3,1416.6,928.8,20,655.5,864.9,154.5,10788.3,2735.3,116.8,172.6
무청,1987,13.6,11.2,23.3,16.5,3.3,0,0,1350.1,221.6,868.8,159.1,100.6,161,53,2,54,10,865.9,1195.7,1189.7,1402.5,988.5,25,751.4,720.1,193.3,9487.5,3387.9,101.5,233
무청,1988,13.7,11.4,24,16.5,2.9,4,0,665.3,223.2,349.4,39.9,52.8,146,27,1,73,12,993.1,1361,1213.6,1373,493.7,21,424.4,1165.1,336,15659.3,5766.6,94.5,99.1
무청,1989,14.2,12.9,23.3,16,4.4,1,0,1381.3,142.4,786.8,228.8,223.3,147,50,2,53,11,960.8,1314.6,1208.1,1339.8,1012.6,15,729.7,783.3,205.1,10480,3435.3,156,248.7
무청,1990,14.7,12.4,24.8,17.6,3.9,15,0,1134.7,230.3,594.6,165.9,143.9,152,60,1,61,11,976.4,1338.8,1208.7,1338.3,785.3,16,655,920.2,167.2,12316.3,2797.5,126.6,210.2
무청,1991,14,12.2,23.6,16.2,3.7,3,0,1194.1,248.5,698.2,138.5,108.9,152,41,2,56,13,948.7,1301.1,1294.4,1326.1,831.6,25,581.2,871.8,251.9,12497.3,4176,95.5,192.2
무청,1992,14.3,12.6,24.1,16,4.5,5,0,743.6,221.6,261.6,168.6,91.8,149,40,1,40,11,990.8,1346.4,1295.5,1322.7,468.2,31,365,1180.5,299.8,16936.2,4956.8,97,102.3
무청,1993,13.6,12,22.5,16.4,3.4,0,0,1130.9,167.5,669.6,191.2,102.6,140,49,2,50,8,927.5,1293.8,1495.4,1328.6,794,14,668.5,803,172,13298,2856.2,112,189.4
무청,1994,15,12.5,25.9,17.6,3.8,34,0,717,118.8,289,221.4,87.8,109,31,1,55,12,1122.9,1534.9,1470.7,1343.2,390.2,29,367.8,1327.8,425.4,21625.6,7143.2,96.8,129.8
무청,1995,13.9,11.8,24.4,16.3,3,3,0,613.2,155.8,313.6,62.1,81.7,122,31,1,38,13,1057.3,1482.7,1468.7,1373.6,399.8,19,304.3,1254.4,361.1,20402.3,6200.7,87.5,133
무청,1996,13.6,11,24.2,16.4,3,13,0,1040.9,185.2,554.2,212.6,88.9,124,45,1,51,11,1043.5,1458.7,1483.1,1352.4,675.6,29,602.8,926.7,297.9,15220.4,5036.6,92.4,144.9
무청,1997,14.3,12.5,24.5,16.5,3.3,4,0,1126.4,211.8,653.9,165.2,95.5,123,40,1,82,13,1101,1524.4,1472.8,1355.4,754.7,22,601.6,1023,382.8,16684.6,6485.1,103.9,176.7
무청,1998,14.8,13.2,24.3,17.2,4.2,0,0,1507.7,307.5,712.2,384.5,103.5,154,57,2,33,9,1035.2,1417.3,1463.3,1355.1,1127.2,27,653.1,993.2,158.9,16094.4,2690.8,149.5,261.1
무청,1999,14.1,12.3,23.7,16.7,3.6,0,0,1535,321.2,677.8,441.9,94.1,156,53,3,41,14,981.6,1331.7,1467.1,1355.9,1117.6,19,768,786.9,140,12784.1,2372.4,129.9,197.8
무청,2000,13.6,11.8,24.8,15.4,2.5,1,0,1176.7,67.8,748.6,315.1,45.2,166,39,2,55,11,969,1327.7,1530.9,1352.5,1024,12,693.6,795.9,249.2,13492.5,4213.3,106.7,203.3
무청,2001,13.9,12.2,24.3,16.5,2.3,3,0,945.9,79.2,544.6,150,172.1,164,45,1,58,13,959.9,1296.3,1527.4,1336.4,628.3,20,503.7,991.2,262.7,16765.4,4388.7,151.5,163.2
무청,2002,13.9,12.9,23.7,15,3.8,0,0,1162.2,216.4,682.8,189.3,73.7,164,49,1,33,11,900.7,1221.1,1515.1,1333.5,870.8,25,683.6,760.5,121.5,12760.3,2025,110.5,157.5
무청,2003,13.9,12.6,23.1,16.6,2.9,0,0,1686,418.4,906.8,256,104.8,172,67,1,79,11,864.1,1137.4,1509.9,1326.7,1224.7,16,972.2,449.8,69.9,7521.6,1159,104,173.5
무청,2004,14,12.1,24.4,16,3.3,7,0,1483.3,166.6,944,269.8,102.9,139,43,6,42,13,980.1,1347.7,1498.5,1317.8,1256,28,689.7,850.1,279,14108.1,4595.8,206.5,300.2
무청,2005,13.5,11.6,24.7,17.4,0.2,2,0,1002.7,201.5,549.9,138.7,112.6,155,48,0,28,14,942.2,1266.5,1493.1,1311.3,700.4,27,548.6,941.3,210.2,15565.3,3444.7,69,153
무청,2006,14.1,11.8,25,16.6,2.9,16,0,1288.3,384.4,702.9,109.2,91.8,131,50,2,40,8,925.8,1250.3,1467.4,1296.3,1005.1,25,880.8,753.6,172.4,12245.8,2792.9,99,136.8
무청,2007,14.5,12.7,24.4,16.3,4.6,1,0,1350.6,243.8,445.1,534.3,127.4,139,43,2,61,12,874.8,1146.5,1455.7,1283.4,1000.1,29,694.4,804,140.3,12960.6,2251.4,111.5,209.6
무청,2008,14.2,12.6,24.1,17.2,2.8,1,0,960.5,276.6,502.6,88.1,93.2,149,40,0,33,12,878.1,1141,1445.4,1282.5,683.5,23,548.7,944.2,220.8,15113.9,3539.9,79,169.9
무청,2009,13.8,12.2,23.3,16.3,3.3,0,0,1088.4,187.8,662.6,132.2,105.8,134,48,3,43,11,862,1124.9,1409.8,1298.8,805.9,36,473,990.5,204.7,15464.4,3322.9,127,205.3
무청,2010,13.6,11,24.5,15.8,2.7,0,0,1335.7,328.7,661.5,175.9,169.6,165,59,1,34,12,815,1062.6,1393.7,1314.1,887.7,19,728,732.5,127.4,11305.7,2092.1,89.5,142
무청,2011,13,10.8,23.6,16.5,0.9,3,0,982.1,207.8,522.2,182,70.1,161,34,0,54,14,823.9,1087,1365.1,1321.7,629.2,41,515.7,925.8,270,13995.4,4460,65.5,131.5
무청,2012,13.1,11.6,24.7,15.3,0.7,6,0,1577.5,270.7,814.5,374.7,117.6,166,57,3,67,8,880.1,1149.7,1378.2,1370,1100.7,34,653.7,764.2,238.3,11663.4,4081.4,172.9,283.9
무청,2013,13.8,11.3,25.5,16.3,2.1,14,0,1089.7,251.2,486.1,270.7,81.7,133,43,2,29,12,869.3,1123.6,1402.7,1425.6,780.4,21,574.8,936.8,231.7,14552,4129.2,119.2,196.4
무청,2014,14,12.9,23.4,16.7,2.7,1,0,1087.7,236.5,461.7,269,120.5,142,53,0,50,12,803,1021.1,1401.1,1427.4,609.2,19,583.2,845.1,85.5,13112.5,1524.9,64.9,94.4
무청,2015,14.5,12.5,24.1,17.2,4,3,0,1041.6,271.8,363.9,270.5,135.4,140,53,0,30,11,879.8,1135,1383.5,1430.3,521.2,20,508.6,1047.5,187.7,16048.4,3355.2,62.8,114
무청,2016,14.8,13.3,25.4,16.8,3.7,15,0,1398,366.8,403.2,462.4,165.6,153,56,1,42,11,871.3,1112.2,1377.3,1418,720.9,42,542.4,1046.6,264.8,15962.6,4692.6,118.3,145.8
무청,2017,14.3,12.9,25.4,16,2.7,9,0,722.5,89,368.5,173.5,91.5,141,31,0,74,12,893.8,1164.7,1359.5,1424.1,491.9,27,446.6,977.8,257.1,14721.4,4576.8,66,93.4
무청,2018,14.5,13.5,26.4,16.1,1.7,31,0,1363.3,411,475.8,340.9,135.6,140,52,3,51,9,972.1,1266.9,1332.2,1424.4,716.5,51,473.5,1152,377.9,16994.4,6728.9,151.9,200.6
무청,2019,14.4,12.7,24.4,16.8,3.4,6,0,1248.4,247.7,484.2,432.9,83.6,134,39,2,55,14,975.6,1293.8,1280.6,1459.5,866.4,16,679.5,916.5,151.3,12997.7,2760.4,107,149.8
진성,1981,9.9,10,22.8,10.4,-4.1,3,34,1229.3,145.9,735.8,248.2,99.4,138,52,0,46,12,820.3,979.9,1171.8,845.2,941.4,23,668.6,523.2,91.3,7104.3,964.4,65.3,123.4
진성,1982,10.9,10.6,22.3,12.4,-2,3,14,1081.6,202.2,603.1,180.9,95.4,137,43,0,44,11,841.9,989.9,1173.6,838.1,700.3,38,561.1,663.6,173.1,9024.4,1813,66.5,162.6
진성,1983,10.8,11,22.7,12.5,-3.2,8,33,1119.4,304.9,477.3,229.1,108.1,160,65,1,20,12,833.3,970.9,1180,835.2,680.3,15,604.9,647.4,67.8,8851.9,707.7,83.9,144.7
진성,1984,10.4,9.7,23.5,11.8,-3.5,7,34,1504.3,276.9,797.8,375.2,54.4,157,46,5,49,9,837.8,995.9,1184.3,826.1,1120.1,12,596.7,650.5,127.2,8926.8,1314,203.3,332.7
진성,1985,10.8,10.4,23.1,12.6,-3.3,11,21,1912.1,335.9,742.3,709.8,124.1,158,72,2,85,6,819.3,970,1196.1,809.9,1307.7,19,780.4,492.4,82.4,6824.7,833.8,106.2,174
진성,1986,10.1,9.9,22.1,10.7,-2.5,1,18,1351.6,268.2,679.7,274,129.7,135,57,2,45,10,787.4,938,1205.4,797.3,965,13,649.2,588.6,38.3,8221.5,382.1,169.4,239.9
진성,1987,11,9.8,22.4,12.5,-1,0,4,1807.1,216.2,1253.6,187,150.3,139,60,3,42,8,815.2,996.2,1198.4,699.8,1354.8,25,762.2,439.2,136.9,6098.1,1197.3,137,210.9
진성,1988,10.8,9.5,23.3,11.8,-1.6,7,6,765.8,208.3,404,97.6,55.9,139,35,0,47,11,898.5,1087.2,1210.5,679.2,566.6,20,441,850.7,285.8,11931.9,2426.8,77.9,156.8
진성,1989,11.5,10.9,22.2,12,0.7,1,3,1608.4,175.5,889.9,323.6,219.4,147,60,2,33,10,842,1008.9,1221.3,658,1125,23,690,465.2,153.8,6583,1265.3,108.2,250.2
진성,1990,11.9,10.3,23.9,13.5,-0.3,14,10,1677.1,249.3,917,306.7,204.1,151,72,2,43,7,821,988.3,1230.5,634.3,1247.3,14,828.5,418.5,76.5,5967.1,606.7,127.2,178.2
진성,1991,11.1,10.4,23,11.7,-1,2,12,1448.2,244.2,889.9,185.4,128.7,144,53,2,56,11,811.3,979.4,1232.2,613.7,1092.7,23,733.7,423.3,93.7,6043.6,718.8,93.5,211.4
진성,1992,11.1,10.3,22.4,11.6,0,0,2,1056.1,192.6,473.9,289.8,99.8,149,47,1,33,12,844.1,1038.5,1225.3,607.2,744.4,33,508.6,714.9,233.9,10149.5,1775.5,126,169
진성,1993,10.4,9.6,21.3,11.9,-1.3,0,10,1358.2,186.2,823.3,251.1,97.6,142,62,1,39,8,744.5,914.5,1220.7,600.4,1057.8,20,757.9,389,42.7,5501.7,320.2,84,175.5
진성,1994,11.6,10.2,24.3,12.5,-0.9,26,7,684.1,154,284,169.5,76.6,119,35,0,36,11,837.4,1032,1210.2,585.1,418.5,25,374.4,897,221,12579.1,1616.1,68.5,84.5
진성,1995,10.4,9.5,22.7,11.3,-2.2,2,11,850.1,164.7,482.5,134.8,68.1,144,39,1,43,11,745.4,910,1098.6,625.5,643,24,436.7,705.1,163.4,8975.7,1277.7,82.5,157
진성,1996,10.4,8.8,22.8,12.1,-2.3,12,19,1171.9,228.5,639,224.8,79.6,137,54,1,50,12,761.3,941.3,1092.2,625.2,734,21,625.2,580.6,58.9,7347.6,460.5,91,137.5
진성,1997,11.1,10.4,22.9,12,-1.4,4,11,1476.2,264,852.5,215.8,143.9,135,59,2,50,11,795.1,983.6,1060.4,571.2,1061.5,17,723.4,546,116.8,6708.4,833.7,121.5,154.5
진성,1998,11.7,12.1,21.9,12.9,-0.2,0,10,1771.5,282.2,1074,347.6,67.7,163,61,4,38,10,733.8,901.9,1056.7,550.3,1396.1,21,568.1,567.7,45.4,6951.5,312.6,172.5,247
진성,1999,10.9,10.2,21.9,12.5,-1.4,0,8,1330.3,262,583.5,416.1,68.7,158,58,1,46,10,784.2,969.9,1003.4,497.4,964.5,19,742.7,456.7,47.2,5310,293.3,107.5,163.5
진성,2000,10.4,9.2,22.9,11.5,-2,0,11,1352.8,98.1,825,375,54.7,128,48,3,55,12,790.9,1005.9,998.7,499.7,1136.5,14,791.6,355.5,73.4,4114.3,458.7,87.5,213
진성,2001,11.1,10.1,23.3,12.5,-1.7,14,11,1298.1,104.2,778.5,219,196.4,118,54,3,37,12,836,1037.8,997,489.4,932.5,27,550.2,660.7,178.6,7632.3,1092.7,104.5,210
진성,2002,11.2,11.4,22.4,10.7,0.2,2,2,1580.3,321.5,971,127.2,160.6,157,58,4,25,10,824.6,1016.6,991.6,479.5,1132.5,25,640,591.7,113.5,6798.8,680.4,208.5,390.5
진성,2003,11.5,11.3,22,13.7,-1.2,0,15,1974.2,417,1185.5,279.5,92.2,162,72,3,25,10,803.2,991.3,980.3,472.6,1540,16,900.7,287.5,26,3265.8,153.7,119,283
진성,2004,11.8,10.7,23.4,13,-0.1,18,8,1274.1,165.3,751,271.5,86.3,125,54,1,60,13,851.6,1053.9,974.5,477.4,1022,17,636.3,611.3,166.2,6903.4,992,197.5,271
진성,2005,10.9,10.2,23.4,13,-3.1,10,19,1418.4,174.2,1041,116.5,86.7,129,52,2,72,11,837.5,1019.5,970.8,476.9,1164.5,16,687.1,510.7,87.2,5744.9,519.6,205,268.5
진성,2006,11.5,10,22.9,13.3,-0.6,20,7,1260.7,258.5,831.5,79,91.7,115,46,2,45,10,822.7,1001.1,952.7,488.2,1012.5,20,737.5,537.8,107.5,5936.5,656.1,86,177
진성,2007,11.8,10.3,23.5,12.6,0.7,13,1,1438.1,210.5,664,463.5,100.1,119,53,2,36,12,754.4,940,950.9,485.5,1155.5,27,695.6,435.9,74.5,4803,452.3,93,236.5
진성,2008,11.7,11,23.2,13.9,-1.5,8,9,915.3,208.1,603.9,57.8,45.5,122,39,1,60,9,792.9,988.7,924.3,490.3,753.4,39,600.3,583.3,118.4,6247,725.5,108.5,185.5
진성,2009,11.9,11.3,23.1,13.4,-0.4,5,12,1134.4,188.1,747.6,87.4,111.3,112,46,1,51,11,831,1050.5,742.7,611.3,904.2,37,585.7,657.1,118.8,5655.1,907.7,83,209.2
진성,2010,11.6,10.2,24.4,12.5,-1,13,12,1795.1,261.4,1158.5,213.5,161.7,162,70,4,19,12,781.8,992.7,711.3,627,1402.1,19,862.7,338.8,69.6,2792.2,545.6,126.5,419
진성,2011,10.8,9.2,23.4,13.6,-3.4,4,33,1700,287.2,1094.4,253.2,65.2,140,51,4,58,12,777.4,992.1,709.5,615.7,1268.8,20,674.8,515.4,126.6,4237.7,974.6,234,354.5
진성,2012,10.6,10.7,23.6,11.5,-3.4,10,31,1503.9,196.3,775.8,435.6,96.2,145,55,1,95,9,798.1,1010,713.1,639.1,1136.1,21,651.1,504.5,176.1,4168.8,1406.5,83.5,184.5
진성,2013,11.3,9.9,24.4,12.8,-2.1,15,16,1400,266.8,834.3,215.8,83.1,132,55,3,29,13,808.8,1013.5,695.5,630.1,1002.6,14,590,620.3,79,4999.5,622.2,149.5,269
진성,2014,11.5,11.3,22.4,13.1,-1,2,8,1340.5,231.1,769.2,278.5,61.7,144,55,2,81,10,775.3,969.1,606.4,725.3,909.4,20,674.1,486.7,75.9,3419.7,688.1,104.5,157
진성,2015,12.1,11.2,23,13.8,0.2,12,5,843.1,177.7,298.4,252.5,114.5,135,53,0,32,10,803.6,1001.8,601.5,727.8,378.9,32,366.5,807.4,185.2,5627.5,1684.5,73,83
진성,2016,12.5,12.1,24.4,14.1,-0.5,29,9,1326.5,356,428.9,410,131.6,141,60,1,31,12,825.2,1020.4,601.6,702,772.2,21,529.5,763.2,141.4,5320.2,1240.4,112.5,202.5
진성,2017,11.6,11,23.9,12.6,-1.1,13,9,958.3,129.7,562,187.4,79.2,130,44,0,55,8,808.4,999.8,565.3,730,720.6,21,619.1,521.1,116.1,3413.8,1059.4,61,111
진성,2018,12,12.3,25,12.3,-1.9,38,18,1468.2,322.5,754.1,302.8,88.8,116,53,5,42,12,835.1,1020.4,552.8,731.8,994.7,22,426.7,834.2,230,5343.4,2103.7,131.5,338
진성,2019,12.2,11.2,23.3,14.1,0.1,10,2,1069.7,183,499.2,315.6,71.9,122,47,1,57,12,803.9,996,559.5,714.3,714.7,16,523.5,671.4,69.8,4352.7,623,93.5,120.8
나노,1981,12.8,12.4,24.7,13.4,0.2,12,1,1340.6,123.5,876.8,248,92.3,164,46,1,46,13,871.7,1096,1879.1,781.4,1074.3,25,670.5,777.6,186.5,16815.1,1821.4,110.9,190.3
나노,1982,13.6,13,24.2,15.7,1.2,9,0,874.3,199.2,380.8,193.2,101.1,153,39,1,36,13,871.7,1091.2,1881.9,774.9,488.1,36,422.9,1048.2,260.2,22699,2520.7,86.8,95.3
나노,1983,13.6,13.3,24.5,15.5,0.7,12,0,1026.7,240.9,395.5,285,105.3,179,49,1,23,14,865.7,1079.9,1890.6,766.4,658.2,23,503.1,1012.6,253.7,22030.5,2430.5,85.8,220.9
나노,1984,13.1,12,25.3,15,-0.1,13,0,1271,222,636.4,359.4,53.2,170,48,2,50,10,888.5,1113.9,1899,756.5,919.1,24,703.6,796.1,174.6,17396.6,1650.9,104.3,193.1
나노,1985,13.3,12.4,24.9,15.4,0.2,11,0,1995.6,384.7,977.1,530.9,102.9,186,69,5,47,9,855.8,1071.3,1908.4,738.5,1509.3,19,931.8,647.9,128.4,14227,1184.9,150,317
나노,1986,12.8,12.4,24,13.7,0.9,4,0,1357.9,292.1,664.2,292.4,109.2,162,45,2,44,13,865.6,1099.5,1915.5,724.9,1018.8,15,766.9,789.6,96,17405.1,870,131.7,183.8
나노,1987,13.4,11.9,24.1,15.5,2,0,0,1611,233,1024.7,219.8,133.5,162,56,1,42,11,862.3,1104.3,1796.7,796.6,1147.8,25,826.5,660.1,192.9,13646.9,1920.5,166.7,322.7
나노,1988,13.4,11.9,24.8,15.1,1.7,12,0,799.9,221.4,469.3,51.8,57.4,163,32,1,87,10,941.2,1212.1,1812.1,774.2,609.4,19,481.3,1074.6,298.5,22409.3,2889.1,124,205.2
나노,1989,13.9,13.2,23.8,15,3.5,9,0,2020.4,141,1365.3,286,228.1,165,65,5,43,10,891.3,1136.2,1817.3,758.7,1609.1,16,925.6,518.8,154.7,10849,1466.9,335.6,462.2
나노,1990,14.5,12.6,25.6,16.7,2.9,21,1,1484.2,241.1,822.4,229.2,191.5,167,67,4,51,10,897.4,1140.1,1860.8,742.9,1063.7,16,739.4,792.7,190.3,16974.8,1767.4,107.8,223.3
